pair,cat_set,an_set,formula,score
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.58S0.42)3,0.01052004189483724
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.58S0.42)3,0.01052004189483724
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.62S0.38)3,0.023324710165814666
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.70S0.30)3,0.04955744864636363
51-50 × 34-16,51-50,34-16,(Sb0.82Sn0.18)2(Se0.50S0.50)3,0.17009359932368695
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.68S0.32)3,0.04439730587624208
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.90Sn0.10)2(Se0.58S0.42)3,0.08943412288971503
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.76S0.24)3,0.06565666638350132
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.70S0.30)3,0.04955744864636363
51-50 × 34-16,51-50,34-16,(Sb0.88Sn0.12)2(Se0.50S0.50)3,0.1668774415925238
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.68S0.32)3,0.04439730587624208
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.90Sn0.10)2(Se0.70S0.30)3,0.014361215943731964
51-50 × 34-16,51-50,34-16,(Sb0.74Sn0.26)2(Se0.50S0.50)3,0.04676981422935017
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.74Sn0.26)2(Se0.54S0.46)3,-0.00732442451965476
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.60S0.40)3,0.016741020451902622
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.94S0.06)3,0.10507007671230448
51-50 × 34-16,51-50,34-16,(Sb0.80Sn0.20)2(Se0.72S0.28)3,0.044270294073457284
51-50 × 34-16,51-50,34-16,(Sb0.84Sn0.16)2(Se0.78S0.22)3,0.06137185256126115
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.90S0.10)3,0.09420677273493255
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.84S0.16)3,0.0811482485860881
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.94S0.06)3,0.10507007671230448
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.80S0.20)3,0.07300452351040454
51-50 × 34-16,51-50,34-16,(Sb0.72Sn0.28)2(Se0.68S0.32)3,0.04151750508665647
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.80S0.20)3,0.07300452351040454
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.70S0.30)3,0.04955744864636363
51-50 × 34-16,51-50,34-16,(Sb0.72Sn0.28)2(Se0.64S0.36)3,0.025941891305073073
51-50 × 34-16,51-50,34-16,(Sb0.78Sn0.22)2(Se0.50S0.50)3,0.1732991482776614
51-50 × 34-16,51-50,34-16,(Sb0.82Sn0.18)2(Se0.78S0.22)3,0.06242845322371465
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.84S0.16)3,0.0811482485860881
51-50 × 34-16,51-50,34-16,(Sb0.96Sn0.04)2(Se0.50S0.50)3,0.1499372371546096
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb1.00Sn0.00)2(Se0.50S0.50)3,-0.11497873121684732
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.70S0.30)3,0.04955744864636363
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.80S0.20)3,0.07300452351040454
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.60S0.40)3,0.016741020451902622
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.58S0.42)3,0.01052004189483724
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.62S0.38)3,0.023324710165814666
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.96S0.04)3,0.11457021571881765
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.58S0.42)3,0.01052004189483724
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.96S0.04)3,0.11457021571881765
51-50 × 34-16,51-50,34-16,(Sb1.00Sn0.00)2(Se0.90S0.10)3,0.08054019373228077
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb1.00Sn0.00)2(Se0.50S0.50)3,-0.11497873121684732
51-50 × 34-16,51-50,34-16,(Sb0.80Sn0.20)2(Se0.74S0.26)3,0.051940775436288666
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.98S0.02)3,0.12184624345708756
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.52S0.48)3,-0.004882938148857374
51-50 × 34-16,51-50,34-16,(Sb0.78Sn0.22)2(Se0.54S0.46)3,-0.01486043019693617
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.64S0.36)3,0.031060227945324537
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.84S0.16)3,0.0811482485860881
51-50 × 34-16,51-50,34-16,(Sb0.76Sn0.24)2(Se0.50S0.50)3,0.17482291252374826
51-50 × 34-16,51-50,34-16,(Sb0.84Sn0.16)2(Se0.92S0.08)3,0.1016220144663505
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.68S0.32)3,0.04439730587624208
51-50 × 34-16,51-50,34-16,(Sb0.84Sn0.16)2(Se0.50S0.50)3,0.16822001798788988
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.90S0.10)3,0.09420677273493255
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.82S0.18)3,0.07678644774836002
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.86Sn0.14)2(Se0.56S0.44)3,0.11220261340101029
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.62S0.38)3,0.023324710165814666
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.58S0.42)3,0.01052004189483724
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.96S0.04)3,0.11457021571881765
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.74Sn0.26)2(Se0.50S0.50)3,0.04676981422935017
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.80Sn0.20)2(Se0.50S0.50)3,0.17178268018663714
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.94S0.06)3,0.10507007671230448
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.94Sn0.06)2(Se0.50S0.50)3,0.15428153141338002
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.56S0.44)3,0.005231335840681972
51-50 × 34-16,51-50,34-16,(Sb0.72Sn0.28)2(Se0.68S0.32)3,0.04151750508665647
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.58S0.42)3,0.01052004189483724
51-50 × 34-16,51-50,34-16,(Sb0.74Sn0.26)2(Se0.84S0.16)3,0.07904716558769315
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.56S0.44)3,0.005231335840681972
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.76S0.24)3,0.06565666638350132
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.88Sn0.12)2(Se0.50S0.50)3,0.1668774415925238
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.70S0.30)3,0.04955744864636363
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.70S0.30)3,0.04955744864636363
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.68S0.32)3,0.04439730587624208
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.74S0.26)3,0.06119523529043597
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.90S0.10)3,0.09420677273493255
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.92S0.08)3,0.09832897454951356
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.64S0.36)3,0.031060227945324537
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.80S0.20)3,0.07300452351040454
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.86S0.14)3,0.08564410579010967
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.78Sn0.22)2(Se0.50S0.50)3,0.1732991482776614
51-50 × 34-16,51-50,34-16,(Sb0.82Sn0.18)2(Se0.50S0.50)3,0.17009359932368695
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.68S0.32)3,0.04439730587624208
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.80S0.20)3,0.07300452351040454
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.66S0.34)3,0.038947413499899664
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.52S0.48)3,-0.004882938148857374
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.96S0.04)3,0.11457021571881765
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.88Sn0.12)2(Se0.60S0.40)3,-0.01747538894413525
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.60S0.40)3,0.016741020451902622
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.62S0.38)3,0.023324710165814666
51-50 × 34-16,51-50,34-16,(Sb0.86Sn0.14)2(Se0.64S0.36)3,-0.0012131398800819815
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.78S0.22)3,0.06944865428361208
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se1.00S0.00)3,0.07243504602819245
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.84S0.16)3,0.0811482485860881
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.84S0.16)3,0.0811482485860881
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.78S0.22)3,0.06944865428361208
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.52S0.48)3,-0.004882938148857374
51-50 × 34-16,51-50,34-16,(Sb0.88Sn0.12)2(Se0.50S0.50)3,0.1668774415925238
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.86S0.14)3,0.08564410579010967
51-50 × 34-16,51-50,34-16,(Sb0.78Sn0.22)2(Se0.50S0.50)3,0.1732991482776614
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.94S0.06)3,0.10507007671230448
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.96S0.04)3,0.11457021571881765
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.96S0.04)3,0.11457021571881765
51-50 × 34-16,51-50,34-16,(Sb0.94Sn0.06)2(Se0.72S0.28)3,0.01615489599520864
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.78S0.22)3,0.06944865428361208
51-50 × 34-16,51-50,34-16,(Sb1.00Sn0.00)2(Se0.62S0.38)3,-0.06555734433002003
51-50 × 34-16,51-50,34-16,(Sb0.80Sn0.20)2(Se0.58S0.42)3,-0.007503977025275277
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.80Sn0.20)2(Se0.50S0.50)3,0.17178268018663714
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.52S0.48)3,-0.004882938148857374
51-50 × 34-16,51-50,34-16,(Sb0.98Sn0.02)2(Se0.50S0.50)3,0.1460400001211248
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.84Sn0.16)2(Se0.66S0.34)3,0.009671800970923794
51-50 × 34-16,51-50,34-16,(Sb0.88Sn0.12)2(Se0.50S0.50)3,0.1668774415925238
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.80S0.20)3,0.07300452351040454
51-50 × 34-16,51-50,34-16,(Sb0.82Sn0.18)2(Se0.56S0.44)3,-0.016587941669741868
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.98Sn0.02)2(Se0.50S0.50)3,0.1460400001211248
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.56S0.44)3,0.005231335840681972
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.98S0.02)3,0.12184624345708756
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.66S0.34)3,0.038947413499899664
51-50 × 34-16,51-50,34-16,(Sb0.78Sn0.22)2(Se0.58S0.42)3,-0.003937876408624974
51-50 × 34-16,51-50,34-16,(Sb0.76Sn0.24)2(Se0.58S0.42)3,-0.0004779054957872453
51-50 × 34-16,51-50,34-16,(Sb1.00Sn0.00)2(Se0.50S0.50)3,-0.11497873121684732
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.88Sn0.12)2(Se1.00S0.00)3,0.07291973715674627
51-50 × 34-16,51-50,34-16,(Sb0.92Sn0.08)2(Se0.50S0.50)3,0.1592952269331794
51-50 × 34-16,51-50,34-16,(Sb0.78Sn0.22)2(Se0.50S0.50)3,0.1732991482776614
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.80S0.20)3,0.07300452351040454
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.88Sn0.12)2(Se0.50S0.50)3,0.1668774415925238
51-50 × 34-16,51-50,34-16,(Sb0.82Sn0.18)2(Se0.50S0.50)3,0.17009359932368695
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.82Sn0.18)2(Se0.50S0.50)3,0.17009359932368695
51-50 × 34-16,51-50,34-16,(Sb0.76Sn0.24)2(Se0.50S0.50)3,0.17482291252374826
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.62S0.38)3,0.023324710165814666
51-50 × 34-16,51-50,34-16,(Sb0.96Sn0.04)2(Se0.50S0.50)3,0.1499372371546096
51-50 × 34-16,51-50,34-16,(Sb0.98Sn0.02)2(Se0.84S0.16)3,0.0803598864519986
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.82S0.18)3,0.07678644774836002
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.58S0.42)3,0.01052004189483724
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.76Sn0.24)2(Se0.56S0.44)3,-0.005834457405639426
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.74S0.26)3,0.06119523529043597
51-50 × 34-16,51-50,34-16,(Sb0.92Sn0.08)2(Se0.76S0.24)3,0.04392112692859462
51-50 × 34-16,51-50,34-16,(Sb0.96Sn0.04)2(Se0.50S0.50)3,0.1499372371546096
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.78S0.22)3,0.06944865428361208
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.84S0.16)3,0.0811482485860881
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.72S0.28)3,0.05534854110169585
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.92Sn0.08)2(Se0.50S0.50)3,0.1592952269331794
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.86Sn0.14)2(Se0.78S0.22)3,0.060542522935814524
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.94S0.06)3,0.10507007671230448
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.82S0.18)3,0.07678644774836002
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.96S0.04)3,0.11457021571881765
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.50S0.50)3,0.05189121190017387
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.56S0.44)3,0.005231335840681972
51-50 × 34-16,51-50,34-16,(Sb1.00Sn0.00)2(Se0.62S0.38)3,-0.06555734433002003
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.54S0.46)3,0.0003088212932020329
51-50 × 34-16,51-50,34-16,(Sb0.70Sn0.30)2(Se0.68S0.32)3,0.04439730587624208
51-50 × 34-16,51-50,34-16,(Sb0.86Sn0.14)2(Se0.86S0.14)3,0.08410386229724354
